season,Team,team_id,conference,bracket_region,make_tournament,round,max_player,seed_tournament,champion_share,TS%,eFG%,Total S%,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,PPS,FIC40,ORtg,DRtg,eDiff,Poss,Pace,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,MOV,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,AdjTempo,AdjOE,AdjDE,AdjEM,AP_Pre 1,AP_Week 2,AP_Week 3,AP_Week 4,AP_Week 5,AP_Week 6,AP_Week 7,AP_Week 8,AP_Week 9,AP_Week 10,AP_Week 11,AP_Week 12,AP_Week 13,AP_Week 14,AP_Week 15,AP_Week 16,AP_Week 17,AP_Week 18,champion,sum_school_champion_shares,sum_school_champions,sum_school_finals,sum_school_final_fours,sum_school_elite_eights,sum_school_L1S_cs,sum_school_L3S_cs,sum_school_L5S_cs,sum_school_L8S_cs,avg_ap_poll_rank_Pre_18,make_all_ap_polls,top_12_AP_Week 6,team_rating_custom,max_player_rating_custom,sum_player_champion_shares,sum_player_champions,sum_mm_tour_games,sum_cf_tour_games,sum_crs_games,sum_player_L1S_cs,sum_player_L3S_cs,sum_player_L5S_cs,sum_player_L8S_cs,bracket_region_rating,conference_rating,sum_coach_mm_tour_games,sum_coach_L1S_cs,sum_coach_L3S_cs,sum_coach_L5S_cs,sum_coach_L8S_cs,sum_conf_L1S_cs,sum_conf_L3S_cs,sum_conf_L5S_cs,sum_conf_L8S_cs,top_4_seed,ap_sos,ap_weighted_score,sum_under_12_ap_games,under_12_ap_rec,rank_team_rating_custom,rank_AdjEM,rank_AdjOE,top_8_team_rating_custom,top_6_AdjEM,top_6_AdjOE
2009,Louisville,152,AAC,midwest,True,Elite Eight,Terrence Williams,1,0.5,0.5405,0.5145,145.39999999999998,33.8,70.9,52.3,62.05,16.25,12.6,16.15,1.25,62.5,106.1,87.9,18.2,1048.35,69.9,15.0,40.15,74.4,26.700000000000003,59.65,0.447,8.05,22.3,0.362,12.95,20.0,0.645,12.149999999999999,25.3,37.5,16.55,8.8,6.25,13.4,17.450000000000003,16,0,0,0,0,2,2,99,9.6,3,1.584,1.2,0.6,0.184,16,2,0.889,66.967,109.217,83.849,25.3676,3.0,3.0,3.0,11.0,9.0,9.0,19.0,18.0,23.0,20.0,9.0,7.0,5.0,5.0,7.0,6.0,6.0,5.0,0,1.500000001,0.0,0.0,1.0,1.0,0.5,0.666666667,1.333333334,1.500000001,9.333333333333334,1,1,20.342857142857138,36.59999999999999,3.000000001,0.0,35.0,20.0,240.0,2.5,3.000000001,3.000000001,3.000000001,8.738447128851542,3.6183816964285724,14.0,0.5,0.666666667,1.333333334,1.500000001,0.5,1.0,2.166666667,2.6666666670000003,1,23.877777777777776,36.058730158730164,2.0,0.5,8.0,6.0,44.0,1,1,0
2009,Western Kentucky,352,Sun Belt,south,True,Round of 32,Orlando Mendez,12,0.166666667,0.544,0.512,150.7,38.15,70.19999999999999,54.400000000000006,51.45,17.1,9.0,9.350000000000001,1.25,51.6,107.75,100.15,7.6000000000000005,962.65,65.94999999999999,14.5,40.0,71.2,25.299999999999997,57.0,0.44399999999999995,7.7,20.95,0.37,12.85,18.5,0.6930000000000001,12.4,23.5,35.900000000000006,13.05,5.85,3.35,13.45,17.45,10,1,0,0,0,0,1,99,8.7,1,1.527,1.1,0.5,0.241,15,3,0.833,64.2906,109.869,102.838,7.03093,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.333333333,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.333333333,0.333333333,26.0,0,0,11.525000000000004,22.325000000000017,0.999999999,0.0,9.0,15.0,107.0,0.999999999,0.999999999,0.999999999,0.999999999,12.563229166666668,-4.0824908424908415,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.333333333,0.333333333,0,25.333333333333332,51.907986111111114,1.0,0.0,26.0,51.0,39.0,0,0,0
2009,Oklahoma State,220,Big 12,east,True,Round of 32,James Anderson,8,0.166666667,0.5965,0.5509999999999999,161.95,28.0,69.35,49.099999999999994,46.05,14.35,10.8,7.45,1.45,59.45,114.75,100.30000000000001,14.450000000000001,986.0999999999999,72.5,13.5,40.3,83.80000000000001,27.65,58.7,0.471,9.45,23.9,0.395,19.1,25.35,0.754,9.55,24.8,34.4,12.85,7.9,2.95,11.8,21.25,9,0,0,0,0,0,0,95,1.3,1,1.41,0.9,0.6,0.332,9,7,0.563,69.1545,115.065,97.2997,17.7655,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,1.1666666669999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.1666666669999999,26.0,0,0,3.6125000000000003,16.949999999999996,0.0,0.0,7.0,16.0,112.0,0.0,0.0,0.0,0.0,9.825598958333334,0.5795982142857149,1.0,0.0,0.0,0.0,0.0,0.333333333,1.1666666669999999,1.500000001,2.500000001,0,24.377104377104377,51.622895622895626,1.0,0.0,48.0,29.0,14.0,0,0,0
2009,Dayton,65,A-10,midwest,True,Round of 32,Chris Wright,11,0.166666667,0.516,0.477,142.5,37.55,69.85,53.400000000000006,58.2,17.049999999999997,9.5,10.75,1.2,48.45,101.0,91.4,9.65,1035.65,66.30000000000001,15.5,40.3,67.5,23.9,55.9,0.428,5.45,16.5,0.33999999999999997,14.2,21.7,0.6575,12.95,23.25,36.2,13.95,6.35,3.5,13.45,18.75,1,0,0,0,0,0,0,91,1.4,0,1.597,1.1,0.4,0.26,11,5,0.688,63.8365,103.115,93.6967,9.41849,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,26.0,26.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.944444444444443,0,0,-3.4183333333333294,5.891666666666669,0.0,0.0,13.0,20.0,156.0,0.0,0.0,0.0,0.0,8.738447128851542,-1.28251700680272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0,25.118055555555557,51.640625,0.0,0.0,61.0,50.0,56.0,0,0,0
2009,Texas A&M,298,Big 12,west,True,Round of 32,Josh Carter,9,0.166666667,0.547,0.4925,151.15,36.75,71.75,54.400000000000006,50.15,15.899999999999999,7.85,10.45,1.35,50.650000000000006,107.19999999999999,97.5,9.700000000000001,885.7,65.0,13.5,40.25,70.05,23.2,53.0,0.4385,5.75,15.9,0.36050000000000004,17.85,25.1,0.7125,11.95,23.65,35.599999999999994,11.600000000000001,5.15,4.0,12.100000000000001,16.5,8,0,0,0,0,0,2,96,1.8,4,1.479,0.9,0.3,0.325,9,7,0.563,63.1826,112.024,97.6525,14.3716,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.666666667,0.0,0.0,0.0,0.0,0.166666667,0.666666667,0.666666667,0.666666667,26.0,0,0,0.8833333333333343,9.275000000000002,1.500000001,0.0,16.0,16.0,112.0,0.666666668,1.500000001,1.500000001,1.500000001,9.48756324404762,0.5795982142857149,2.0,0.166666667,0.5,0.5,0.5,0.166666667,0.666666667,1.3333333340000002,1.500000001,0,24.88351254480287,51.215053763440864,0.0,0.0,55.0,40.0,28.0,0,0,0
2009,Siena,263,MAAC,midwest,True,Round of 32,Alex Franklin,9,0.166666667,0.55,0.5185,149.75,32.65,66.6,49.650000000000006,54.0,15.4,12.05,11.15,1.3,60.9,107.3,96.1,11.25,984.6,72.6,13.5,40.15,78.15,28.65,60.8,0.47150000000000003,5.75,16.5,0.34650000000000003,15.1,22.25,0.6795,11.35,23.2,34.55,15.45,8.75,4.699999999999999,12.95,15.649999999999999,14,1,0,0,0,3,2,93,9.2,0,1.494,1.2,0.7,0.266,16,2,0.889,70.1991,110.158,98.4844,11.6737,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.166666667,0.0,0.0,0.0,0.0,0.166666667,0.166666667,0.166666667,0.166666667,26.0,0,0,18.165,21.924999999999997,0.666666668,0.0,8.0,25.0,160.0,0.666666668,0.666666668,0.666666668,0.666666668,8.738447128851542,-2.58166369047619,2.0,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.666666667,0.666666667,0.666666667,0,25.872549019607842,52.0,0.0,0.0,11.0,48.0,38.0,0,0,0
2009,Marquette,160,AAC,west,True,Round of 32,Jerel McNeal,6,0.166666667,0.5665,0.5195000000000001,152.10000000000002,34.85,70.19999999999999,52.3,58.8,14.3,11.649999999999999,8.05,1.35,60.45,112.0,98.25,13.75,1096.9,70.7,15.5,40.15,79.45,26.9,58.55,0.459,7.050000000000001,20.15,0.351,18.65,26.15,0.7115,11.6,22.9,34.5,15.8,8.25,2.95,11.75,18.25,12,1,0,0,0,6,0,94,5.3,1,1.565,1.4,0.8,0.289,12,6,0.667,67.198,117.058,96.076,20.9824,16.0,15.0,15.0,25.0,24.0,24.0,26.0,26.0,18.0,14.0,11.0,8.0,8.0,10.0,10.0,8.0,13.0,21.0,0,0.833333334,0.0,0.0,1.0,0.0,0.166666667,0.166666667,0.166666667,0.833333334,16.22222222222222,0,0,15.379761904761907,34.30833333333333,0.666666668,0.0,13.0,21.0,180.0,0.666666668,0.666666668,0.666666668,0.666666668,9.48756324404762,3.6183816964285724,0.0,0.0,0.0,0.0,0.0,0.166666667,0.1666666670000002,1.5,2.166666667,0,23.277777777777775,44.611111111111114,2.0,0.0,15.0,20.0,8.0,0,0,0
2009,UCLA,320,Pac-12,east,True,Round of 32,Darren Collison,6,0.166666667,0.607,0.5805,163.5,36.5,70.75,53.9,56.5,14.6,12.5,9.25,1.4,64.95,119.35,94.8,24.6,893.25,66.3,13.5,40.1,79.3,29.75,57.900000000000006,0.513,7.699999999999999,19.1,0.40549999999999997,12.15,17.0,0.7165,10.7,21.4,32.05,16.8,8.3,3.35,11.15,16.9,4,0,0,0,0,0,0,97,8.9,2,1.574,1.4,0.7,0.225,13,5,0.722,64.4791,119.973,94.8599,25.1136,4.0,4.0,13.0,12.0,16.0,14.0,13.0,12.0,10.0,9.0,13.0,17.0,15.0,11.0,20.0,22.0,20.0,15.0,0,2.166666667,0.0,1.0,2.0,0.0,0.666666667,2.166666667,2.166666667,2.166666667,13.333333333333334,1,0,21.641666666666662,31.224999999999987,5.500000002,0.0,42.0,17.0,160.0,2.666666668,5.500000002,5.500000002,5.500000002,9.825598958333334,-0.6740178571428574,17.0,0.666666667,2.166666667,2.166666667,2.5,0.666666667,2.166666667,2.5,2.833333333,0,23.236928104575163,43.111111111111114,1.0,1.0,7.0,8.0,3.0,1,0,1
2009,Duke,73,ACC,east,True,Sweet Sixteen,Gerald Henderson,2,0.333333333,0.5595,0.515,152.5,37.150000000000006,67.65,51.9,50.0,14.5,12.1,9.25,1.2999999999999998,59.25,111.5,94.94999999999999,16.5,953.45,70.44999999999999,13.5,40.15,78.8,27.549999999999997,60.45,0.4555,7.15,21.15,0.3385,16.6,22.8,0.731,12.8,21.9,34.7,13.8,8.6,3.95,12.0,17.9,6,0,0,0,0,1,0,101,6.7,2,1.489,1.2,0.8,0.269,11,5,0.688,65.5211,117.869,92.541,25.3284,8.0,10.0,7.0,4.0,7.0,6.0,5.0,5.0,2.0,3.0,2.0,1.0,4.0,6.0,9.0,7.0,7.0,9.0,0,1.8333333330000001,0.0,0.0,1.0,0.0,0.166666667,0.5,1.5,1.8333333330000001,5.666666666666667,1,1,19.39375,38.75,1.166666668,0.0,17.0,16.0,160.0,0.833333335,1.166666668,1.166666668,1.166666668,9.825598958333334,2.792708333333334,8.0,0.166666667,0.5,1.5,1.8333333330000001,0.166666667,0.5,1.5,2.3333333329999997,1,21.354575163398692,32.29248366013071,6.0,0.5,10.0,7.0,5.0,0,0,1
2009,Pittsburgh,231,AAC,east,True,Elite Eight,DeJuan Blair,1,0.5,0.5665,0.5445,152.39999999999998,42.3,71.45,57.2,63.6,14.850000000000001,11.45,10.05,1.3,68.95,116.05,92.15,23.85,917.65,68.05000000000001,13.5,40.0,79.0,30.05,61.400000000000006,0.49,6.699999999999999,18.1,0.3675,12.15,18.25,0.667,14.0,24.65,38.599999999999994,19.15,7.75,3.75,12.2,16.15,18,1,0,2,0,2,0,93,10.6,2,1.605,1.5,0.5,0.196,15,3,0.833,64.7792,121.48,92.002,29.4777,5.0,6.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,6.0,4.0,4.0,1.0,3.0,2.0,0,1.3333333330000001,0.0,0.0,0.0,0.0,0.166666667,0.666666667,1.0,1.3333333330000001,3.2777777777777777,1,1,30.25238095238095,48.79166666666667,1.666666668,0.0,18.0,30.0,136.0,1.000000001,1.666666668,1.666666668,1.666666668,9.825598958333334,3.6183816964285724,5.0,0.166666667,0.666666667,1.0,1.0,0.166666667,0.6666666670000002,1.0,1.3333333330000001,1,23.07638888888889,32.045138888888886,3.0,0.6666666666666666,4.0,1.0,2.0,1,1,1
2009,Purdue,238,Big Ten,west,True,Sweet Sixteen,JaJuan Johnson,5,0.333333333,0.543,0.504,147.8,28.85,69.95,50.0,60.8,15.899999999999999,10.95,13.350000000000001,1.25,54.599999999999994,102.15,86.25,15.9,894.3,67.75,13.5,39.7,68.7,24.35,54.65,0.446,6.300000000000001,18.6,0.33999999999999997,13.7,19.75,0.692,9.350000000000001,23.799999999999997,33.15,14.8,7.5,4.85,11.899999999999999,17.15,10,1,0,0,0,3,3,78,4.4,0,1.609,1.2,0.5,0.251,11,7,0.611,65.2998,110.175,88.2115,21.9637,11.0,11.0,10.0,9.0,14.0,13.0,10.0,9.0,14.0,19.0,18.0,16.0,12.0,20.0,19.0,16.0,19.0,24.0,0,0.500000001,0.0,0.0,0.0,0.0,0.166666667,0.333333334,0.333333334,0.500000001,14.666666666666666,1,0,10.110714285714286,23.75,1.5000000029999998,0.0,18.0,13.0,171.0,1.000000002,1.5000000029999998,1.5000000029999998,1.5000000029999998,9.48756324404762,-2.004437229437229,5.0,0.166666667,0.333333334,0.333333334,0.333333334,0.166666667,0.500000001,0.666666668,0.833333335,0,23.84722222222222,41.97222222222222,3.0,0.3333333333333333,31.0,15.0,37.0,0,0,0
2009,Missouri,178,Big 12,west,True,Elite Eight,DeMarre Carroll,3,0.5,0.5609999999999999,0.531,151.55,34.55,66.7,50.5,62.25,14.649999999999999,14.55,9.850000000000001,1.3,68.05000000000001,111.5,89.85,21.65,1034.25,74.0,14.0,40.0,82.6,29.9,63.050000000000004,0.474,7.25,19.75,0.3665,15.5,22.95,0.675,12.55,23.9,36.45,18.65,10.75,3.9,12.649999999999999,19.5,5,0,0,0,0,1,0,107,8.4,0,1.629,1.4,0.8,0.262,12,4,0.75,69.8579,114.53,91.046,23.484,26.0,26.0,26.0,26.0,26.0,26.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,17.0,11.0,11.0,15.0,14.0,0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,22.5,0,0,12.6625,28.67499999999999,0.0,0.0,4.0,11.0,145.0,0.0,0.0,0.0,0.0,9.48756324404762,0.5795982142857149,3.0,0.0,0.0,0.5,0.5,0.166666667,0.666666667,1.1666666670000003,1.3333333340000002,1,25.215686274509807,48.43627450980392,0.0,0.0,20.0,10.0,19.0,0,0,0
2008,Georgia,99,SEC,west,True,Round of 64,Sundiata Gaines,14,0.0,0.5145,0.483,142.3,38.8,67.95,53.55,46.400000000000006,18.5,10.7,9.3,1.2000000000000002,46.25,102.15,95.94999999999999,6.1,970.0999999999999,66.8,14.5,40.0,68.15,24.8,57.65,0.4305,6.0,18.5,0.324,12.649999999999999,18.8,0.6685000000000001,12.85,23.4,36.25,11.5,6.95,3.3499999999999996,15.05,17.6,5,0,0,0,0,0,0,82,-4.3,1,1.441,0.7,0.5,0.188,4,12,0.25,64.1104,104.018,96.1227,7.89531,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,-10.457142857142856,3.5000000000000036,0.0,0.0,6.0,11.0,125.0,0.0,0.0,0.0,0.0,8.427260044642859,1.4811408730158737,1.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.500000001,2.166666668,0,24.168253968253968,51.96666666666666,2.0,0.0,64.0,51.0,59.0,0,0,0
2008,Portland State,233,Big Sky,midwest,True,Round of 64,Jeremiah Dominguez,16,0.0,0.5735,0.546,153.25,35.55,71.0,53.35,61.1,18.5,11.0,9.5,1.2999999999999998,53.849999999999994,111.69999999999999,97.1,14.649999999999999,999.0,65.4,15.0,40.599999999999994,74.19999999999999,25.85,55.55,0.46599999999999997,8.9,22.85,0.39049999999999996,13.55,19.85,0.6759999999999999,10.8,21.85,32.7,15.850000000000001,6.9,3.2,14.7,17.95,8,1,0,0,0,1,1,108,12.6,5,1.631,1.2,0.5,0.301,14,2,0.875,65.7791,108.411,102.574,5.83665,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,16.02083333333334,26.35,0.0,0.0,0.0,6.0,73.0,0.0,0.0,0.0,0.0,12.733627232142858,-4.285063932980598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.781362007168457,52.0,0.0,0.0,12.0,54.0,51.0,0,0,0
2008,George Mason,96,CAA,east,True,Round of 64,Will Thomas,12,0.0,0.554,0.5155000000000001,150.0,31.8,74.75,53.8,53.650000000000006,16.35,8.75,8.95,1.35,49.65,106.6,95.6,11.0,876.5999999999999,62.599999999999994,13.5,41.349999999999994,69.0,24.200000000000003,52.900000000000006,0.45699999999999996,6.15,17.950000000000003,0.34199999999999997,14.4,20.6,0.7010000000000001,9.85,24.15,34.0,13.0,5.65,3.3,12.15,16.0,9,0,0,0,0,0,0,96,10.8,0,1.546,1.3,0.5,0.258,12,6,0.667,60.9624,111.486,101.207,10.2781,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.666666667,0.0,0.0,1.0,0.0,0.0,0.666666667,0.666666667,0.666666667,26.0,0,0,11.050000000000002,33.30000000000001,1.333333334,0.0,10.0,27.0,178.0,0.0,1.333333334,1.333333334,1.333333334,10.183298319327733,-2.9964880952380955,5.0,0.0,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0,26.0,52.0,0.0,0.0,24.0,48.0,38.0,0,0,0
2008,Kent State,136,MAC,midwest,True,Round of 64,Al Fisher,9,0.0,0.5685,0.5225,154.65,34.099999999999994,65.35,50.7,59.15,19.1,12.9,11.649999999999999,1.35,51.45,104.25,93.6,10.65,1033.6,66.4,15.5,40.15,69.5,24.0,51.45,0.4665,5.8,15.75,0.368,15.75,22.1,0.712,9.850000000000001,21.4,31.25,14.25,8.600000000000001,4.050000000000001,14.4,18.8,8,1,0,0,0,1,1,83,6.3,4,1.553,0.8,0.6,0.342,13,3,0.813,64.1316,108.462,94.6345,13.8274,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,23.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.833333333333332,0,0,4.525000000000001,14.075000000000003,0.0,0.0,1.0,20.0,185.0,0.0,0.0,0.0,0.0,12.733627232142858,-4.71221478174603,1.0,0.0,0.0,0.0,0.0,0.0,0.333333334,0.500000001,0.500000001,0,25.348039215686274,51.76470588235294,1.0,0.0,50.0,41.0,50.0,0,0,0
2008,Tennessee,293,SEC,east,True,Sweet Sixteen,Chris Lofton,2,0.333333333,0.5549999999999999,0.527,148.7,37.55,66.25,51.55,63.25,14.350000000000001,13.05,8.75,1.3,66.7,113.1,93.45,19.7,981.35,72.94999999999999,13.5,40.0,82.5,29.2,64.1,0.456,9.1,25.299999999999997,0.3625,14.95,22.4,0.6685000000000001,14.149999999999999,23.75,37.9,18.55,9.55,3.1500000000000004,12.45,20.25,8,0,0,0,0,2,0,104,10.8,3,1.565,1.3,0.6,0.232,14,2,0.875,69.5841,117.787,95.4494,22.3372,7.0,7.0,7.0,11.0,10.0,12.0,12.0,11.0,8.0,8.0,6.0,3.0,7.0,7.0,4.0,2.0,1.0,4.0,0,0.5,0.0,0.0,0.0,0.0,0.333333333,0.5,0.5,0.5,7.055555555555555,1,1,25.10119047619048,38.90833333333334,1.999999999,0.0,19.0,11.0,137.0,1.6666666650000002,1.999999999,1.999999999,1.999999999,10.183298319327733,1.4811408730158737,3.0,0.333333333,0.833333333,0.833333333,0.833333333,0.333333333,0.5,1.1666666669999999,1.333333334,1,23.81541218637993,34.55017921146954,2.0,0.5,7.0,15.0,7.0,1,0,0
2008,West Virginia,349,AAC,west,True,Sweet Sixteen,Joe Alexander,7,0.333333333,0.5589999999999999,0.5249999999999999,150.25,33.7,71.65,52.5,60.1,12.5,10.05,14.55,1.2999999999999998,61.7,113.05000000000001,92.5,20.6,911.4,67.05,13.5,40.7,77.3,27.6,59.4,0.46299999999999997,7.4,20.35,0.36450000000000005,14.649999999999999,21.75,0.675,11.25,23.5,34.75,16.65,6.85,5.25,9.8,19.1,5,0,0,0,0,0,1,89,5.4,1,1.582,1.4,0.6,0.268,11,7,0.611,63.0942,113.57,93.4302,20.14,26.0,26.0,26.0,26.0,26.0,26.0,24.0,23.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.833333333,0.0,0.0,0.0,1.0,0.0,0.833333333,0.833333333,0.833333333,25.72222222222222,0,0,6.337500000000001,16.808333333333337,0.5,0.0,24.0,12.0,80.0,0.0,0.5,0.5,0.5,8.427260044642859,0.303126860119048,5.0,0.0,0.333333334,0.333333334,0.333333334,0.333333333,0.8333333330000002,1.0,2.0,0,22.99019607843137,51.18464052287582,3.0,0.0,45.0,20.0,27.0,0,0,0
2008,Cornell,61,Ivy,south,True,Round of 64,Ryan Wittman,14,0.0,0.6005,0.5655,166.45,29.6,70.1,51.3,56.150000000000006,17.5,9.05,8.5,1.35,56.2,112.85,97.19999999999999,15.65,922.85,68.0,13.5,40.25,77.19999999999999,27.45,55.8,0.492,8.2,19.799999999999997,0.41200000000000003,14.1,18.549999999999997,0.76,8.600000000000001,23.65,32.25,15.45,6.050000000000001,3.0999999999999996,13.65,18.25,6,0,0,0,0,0,0,94,12.7,0,1.516,1.2,0.4,0.293,14,0,1.0,67.2439,110.651,105.607,5.04434,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,15.737500000000002,23.775000000000006,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,9.945751488095238,-4.183485863095237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.9,52.0,2.0,0.0,15.0,55.0,41.0,0,0,0
2008,Vanderbilt,337,SEC,midwest,True,Round of 64,Shan Foster,4,0.0,0.5765,0.5389999999999999,159.39999999999998,30.35,67.85,49.650000000000006,66.3,17.15,8.3,8.45,1.35,58.650000000000006,108.0,99.75,8.25,1000.8,72.44999999999999,13.5,41.349999999999994,81.0,27.5,59.7,0.45999999999999996,9.45,23.3,0.4075,16.55,22.85,0.7264999999999999,10.25,24.4,34.6,18.200000000000003,6.3,3.5,14.55,18.15,3,0,1,0,0,0,1,93,1.6,1,1.655,1.3,0.4,0.23,10,6,0.625,67.6816,112.598,99.0821,13.5159,26.0,26.0,26.0,26.0,23.0,20.0,17.0,15.0,15.0,13.0,16.0,14.0,19.0,23.0,24.0,20.0,18.0,16.0,0,0.666666666,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.666666666,0.666666666,19.833333333333332,0,0,8.445000000000002,22.325000000000003,1.333333332,0.0,17.0,9.0,112.0,1.333333332,1.333333332,1.333333332,1.333333332,12.733627232142858,1.4811408730158737,0.0,0.333333333,0.333333333,0.666666666,0.666666666,0.333333333,0.666666666,0.833333333,1.499999999,1,24.188552188552187,47.417508417508415,2.0,0.0,34.0,43.0,34.0,0,0,0
2008,Saint Mary's,252,WCC,south,True,Round of 64,Diamon Simpson,10,0.0,0.5640000000000001,0.5335000000000001,150.10000000000002,36.85,70.35,54.2,55.8,16.65,11.25,13.0,1.3,60.900000000000006,111.85,89.2,22.65,1023.5,67.9,15.0,40.2,76.25,26.55,57.25,0.464,8.0,21.9,0.36550000000000005,15.149999999999999,22.55,0.672,12.05,24.75,36.8,14.8,7.550000000000001,5.300000000000001,13.5,16.950000000000003,12,1,0,0,0,3,0,100,16.3,1,1.571,1.2,0.7,0.257,12,2,0.857,65.4301,110.005,94.2943,15.7105,26.0,26.0,26.0,26.0,26.0,24.0,26.0,26.0,26.0,26.0,26.0,26.0,21.0,25.0,25.0,23.0,25.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.27777777777778,0,0,15.585416666666667,32.14166666666666,0.0,0.0,0.0,16.0,110.0,0.0,0.0,0.0,0.0,9.945751488095238,-2.6512239583333317,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333,1.166666666,2.8333333320000005,0,25.444444444444446,51.066308243727605,0.0,0.0,16.0,34.0,43.0,0,0,0
2008,South Alabama,265,Sun Belt,east,True,Round of 64,Demetric Bennett,10,0.0,0.5720000000000001,0.5325,153.95,38.05,70.94999999999999,55.2,59.55,17.299999999999997,9.55,10.2,1.35,57.65,113.15,92.80000000000001,20.35,902.9,65.4,13.5,40.650000000000006,75.2,25.95,55.0,0.471,6.8,18.6,0.365,16.6,23.6,0.7035,11.899999999999999,24.35,36.25,15.399999999999999,6.199999999999999,3.5,13.75,16.25,10,1,0,0,0,3,1,97,12.6,0,1.628,1.3,0.5,0.326,16,2,0.889,64.0943,112.779,100.155,12.6239,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,14.692857142857147,35.07500000000002,0.0,0.0,5.0,13.0,140.0,0.0,0.0,0.0,0.0,10.183298319327733,-4.566501831501831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0,25.40972222222222,52.0,1.0,0.0,19.0,45.0,32.0,0,0,0
