season,#,Team,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,MOV,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %
2024,49,Abilene Christian,11,0,0,0,0,3,0,91,-2.7,0,1.483,1,0.7,0.276,10,10,0.5
2024,97,UCLA,8,1,0,0,0,0,3,82,-2.7,0,1.477,1.1,0.6,0.238,10,10,0.5
2024,40,Minnesota,12,1,0,0,0,3,1,97,-2.8,0,1.615,1.4,0.5,0.257,9,11,0.45
2024,141,Boston College,7,0,0,0,0,0,1,95,-2.8,0,1.53,1.3,0.5,0.184,8,12,0.4
2024,314,Tulane,2,0,0,0,0,0,0,94,-2.8,0,1.499,1.3,0.6,0.291,5,13,0.278
2024,65,Southern Mississippi,10,3,0,0,0,0,3,82,-2.9,0,1.451,0.8,0.5,0.283,9,9,0.5
2024,146,Southern Indiana,7,0,0,0,0,0,0,91,-2.9,0,1.451,0.9,0.5,0.358,5,13,0.278
2024,207,Notre Dame,5,0,0,0,0,2,0,85,-3,0,1.447,0.9,0.5,0.185,7,13,0.35
2024,179,Texas State,6,0,0,0,0,0,0,82,-3.1,0,1.446,0.9,0.6,0.26,7,11,0.389
2024,258,Jacksonville,4,0,0,0,0,0,0,82,-3.1,0,1.4,0.8,0.6,0.215,5,11,0.313
2024,343,Wichita State,1,0,0,0,0,0,1,87,-3.1,0,1.433,0.9,0.5,0.189,5,13,0.278
2024,352,South Alabama,1,0,0,0,0,0,0,91,-3.1,0,1.41,0.9,0.6,0.236,8,10,0.444
2024,21,Indiana,14,2,0,0,0,1,1,83,-3.2,0,1.567,1.3,0.4,0.212,10,10,0.5
2024,140,Portland State,7,0,0,0,0,1,1,94,-3.2,0,1.439,0.9,0.7,0.238,8,10,0.444
2024,259,Radford,4,0,0,0,0,0,0,90,-3.2,0,1.396,1.1,0.5,0.206,5,11,0.313
2024,126,Binghamton,7,0,0,0,0,0,1,87,-3.4,0,1.541,1.2,0.4,0.222,7,9,0.438
2024,163,Northeastern,6,0,0,0,0,0,0,86,-3.4,0,1.528,1.1,0.5,0.186,7,11,0.389
2024,46,Canisius,12,0,0,2,0,1,0,93,-3.5,0,1.467,1,0.5,0.172,8,12,0.4
2024,66,Marshall,10,2,0,0,0,0,1,91,-3.6,0,1.599,1.3,0.7,0.202,7,11,0.389
2024,91,East Carolina,8,0,0,0,0,2,0,84,-3.8,0,1.505,1.1,0.7,0.204,7,11,0.389
2024,225,Navy,5,0,0,0,0,1,0,80,-3.8,0,1.501,1.3,0.7,0.252,8,10,0.444
2024,243,Cal State Northridge,4,0,0,0,0,2,0,84,-3.8,0,1.518,1,0.5,0.266,9,11,0.45
2024,81,Campbell,9,0,0,0,0,0,0,105,-3.9,0,1.527,1.3,0.5,0.208,8,10,0.444
2024,130,Georgia,7,0,0,0,0,1,0,98,-3.9,0,1.419,0.9,0.5,0.273,6,12,0.333
2024,199,Syracuse,5,1,0,0,0,2,1,94,-3.9,0,1.508,1.3,0.9,0.268,11,9,0.55
2024,325,Wyoming,2,0,0,0,0,0,0,98,-4,0,1.457,1.1,0.4,0.272,8,10,0.444
2024,8,Miami (FL),17,0,0,0,0,0,0,95,-4.1,0,1.493,1.1,0.6,0.162,6,14,0.3
2024,234,Pennsylvania,4,0,0,0,0,0,0,84,-4.3,0,1.512,1.5,0.6,0.179,3,11,0.214
2024,4,California,19,0,0,1,0,2,0,83,-4.4,0,1.465,1.2,0.6,0.212,9,11,0.45
2024,316,Columbia,2,0,0,0,0,1,0,84,-4.4,0,1.623,1.4,0.6,0.184,4,10,0.286
2024,72,New Hampshire,10,0,0,0,0,0,0,89,-4.6,0,1.39,0.8,0.6,0.211,7,9,0.438
2024,253,Ole Miss,4,0,0,0,0,0,3,103,-4.6,0,1.557,1.4,0.7,0.253,7,11,0.389
2024,299,USC Upstate,3,0,0,0,0,0,0,86,-4.6,0,1.43,1,0.6,0.198,5,11,0.313
2024,134,Long Island,7,0,0,0,0,1,0,82,-4.8,0,1.566,1.1,0.4,0.21,6,10,0.375
2024,188,Denver,6,0,2,1,0,0,0,111,-4.8,0,1.459,1.3,0.6,0.248,6,10,0.375
2024,50,Missouri State,11,0,0,0,0,0,1,90,-4.9,0,1.436,1,0.4,0.201,8,12,0.4
2024,189,Temple,5,0,0,0,0,1,0,84,-4.9,0,1.437,1.1,0.8,0.211,5,13,0.278
2024,277,Arizona State,3,0,0,0,0,3,0,85,-4.9,0,1.472,1.3,0.9,0.202,8,12,0.4
2024,297,Army West Point,3,0,0,0,0,0,1,70,-4.9,0,1.557,1.1,0.4,0.168,6,12,0.333
2024,338,Florida A&M,1,0,0,0,0,0,0,97,-4.9,0,1.593,1,0.4,0.22,4,14,0.222
2024,47,Prairie View A&M,12,0,0,2,0,0,0,87,-5,0,1.541,1.2,0.8,0.28,5,13,0.278
2024,257,Oral Roberts,4,0,0,0,0,0,1,89,-5.1,0,1.404,1,0.5,0.191,5,11,0.313
2024,289,La Salle,3,0,0,0,0,0,0,84,-5.1,0,1.549,1.5,0.6,0.17,6,12,0.333
2024,294,Fordham,3,0,0,0,0,1,2,119,-5.1,0,1.524,1.1,0.7,0.205,6,12,0.333
2024,358,Texas A&M Commerce,0,0,0,0,0,0,2,98,-5.1,0,1.52,1.2,0.7,0.235,6,12,0.333
2024,103,Robert Morris,8,0,0,0,0,0,0,102,-5.2,0,1.552,1.1,0.3,0.186,6,14,0.3
2024,190,Tulsa,5,0,0,0,0,0,1,107,-5.2,0,1.5,1.1,0.6,0.265,7,11,0.389
2024,152,Texas-San Antonio,6,0,0,0,0,0,0,103,-5.4,0,1.524,1.3,0.5,0.239,5,13,0.278
2024,282,Harvard,3,1,0,0,0,0,3,80,-5.4,0,1.511,1,0.6,0.237,5,9,0.357
2024,99,Middle Tennessee State,8,0,1,0,0,0,0,96,-5.5,0,1.449,0.7,0.3,0.278,7,9,0.438
2024,173,Maryland-Eastern Shore,6,0,0,0,0,1,0,75,-5.6,0,1.458,0.7,0.5,0.264,4,10,0.286
2024,158,Rutgers,6,1,0,0,0,0,4,87,-5.7,0,1.476,1,0.7,0.199,7,13,0.35
2024,157,Utah Tech,6,1,0,0,0,0,1,85,-5.8,0,1.523,0.8,0.4,0.273,7,13,0.35
2024,264,Old Dominion,4,0,0,0,0,3,0,91,-6.1,0,1.385,1,0.8,0.178,3,15,0.167
2024,160,Rice,6,0,0,0,0,0,0,94,-6.2,0,1.553,1.3,0.5,0.202,5,13,0.278
2024,318,Florida International,2,0,0,0,0,2,1,91,-6.2,0,1.496,1.1,0.8,0.189,5,11,0.313
2024,349,Southern Utah,1,0,0,0,0,0,0,85,-6.2,0,1.473,0.9,0.5,0.279,5,15,0.25
2024,175,South Dakota,6,0,1,0,0,0,0,110,-6.3,0,1.399,0.9,0.3,0.217,5,11,0.313
2024,319,Bellarmine,2,0,0,0,0,0,0,96,-6.3,0,1.478,1.7,0.6,0.164,4,12,0.25
2024,159,William & Mary,6,0,0,0,0,0,0,85,-6.4,0,1.507,1.2,0.5,0.198,4,14,0.222
2024,267,New Mexico State,4,0,0,0,0,0,0,79,-6.4,0,1.413,1,0.5,0.201,7,9,0.438
2024,139,Louisiana-Monroe,7,0,0,0,0,2,0,85,-6.6,0,1.45,1,0.6,0.276,6,12,0.333
2024,354,Sacramento State,1,0,0,0,0,0,0,88,-6.6,0,1.536,0.9,0.4,0.222,4,14,0.222
2024,111,Georgia Tech,8,0,0,0,0,0,0,93,-6.7,0,1.536,1.2,0.3,0.193,7,13,0.35
2024,184,Northern Arizona,6,2,0,0,0,2,2,92,-6.7,0,1.531,1.1,0.5,0.252,7,11,0.389
2024,295,Saint Louis,3,0,0,0,0,0,0,102,-6.7,0,1.508,1.2,0.5,0.255,5,13,0.278
2024,296,Tennessee Tech,3,0,0,0,0,0,0,77,-6.7,0,1.515,1,0.4,0.226,5,13,0.278
2024,228,Holy Cross,5,1,0,0,0,0,1,86,-6.8,0,1.416,1,0.4,0.184,6,12,0.333
2024,330,Elon,2,0,0,0,0,0,0,80,-6.8,0,1.536,1.2,0.6,0.212,6,12,0.333
2024,37,The Citadel,12,1,0,0,0,3,0,80,-6.9,0,1.44,0.9,0.5,0.24,3,15,0.167
2024,128,Rhode Island,7,0,0,0,0,0,0,91,-6.9,0,1.497,1.1,0.3,0.289,6,12,0.333
2024,251,Charleston Southern,4,0,0,0,0,0,0,86,-6.9,0,1.38,0.7,0.3,0.228,6,10,0.375
2024,236,Oregon State,4,0,0,0,0,0,0,92,-7,0,1.438,0.9,0.5,0.25,5,15,0.25
2024,250,Illinois-Chicago,4,0,0,0,0,0,0,105,-7,0,1.528,1.1,0.5,0.176,4,16,0.2
2024,224,Loyola (MD),5,1,0,0,0,0,0,79,-7.1,0,1.552,1,0.5,0.214,5,13,0.278
2024,231,George Washington,5,0,0,0,0,1,2,113,-7.2,0,1.429,1,0.5,0.239,4,14,0.222
2024,279,Eastern Michigan,3,0,0,0,0,0,0,90,-7.2,0,1.399,0.9,0.6,0.144,6,12,0.333
2024,293,Idaho,3,0,0,0,0,1,1,86,-7.3,0,1.485,1,0.4,0.205,5,13,0.278
2024,275,Arkansas,3,0,1,0,0,0,0,102,-7.5,0,1.454,1,0.6,0.344,6,12,0.333
2024,119,Pepperdine,8,0,0,0,0,1,0,93,-7.7,0,1.464,1.3,0.6,0.26,5,11,0.313
2024,223,Northern Illinois,5,0,0,0,0,1,0,90,-7.7,0,1.382,0.8,0.4,0.232,5,13,0.278
2024,340,Central Arkansas,1,0,0,0,0,0,0,96,-7.9,0,1.526,1.2,0.5,0.228,5,11,0.313
2024,351,Southeast Missouri State,1,0,0,0,0,0,0,93,-8.2,0,1.479,1.1,0.5,0.189,4,14,0.222
2024,34,Coastal Carolina,13,0,0,0,0,0,0,85,-8.7,0,1.445,0.9,0.4,0.227,5,13,0.278
2024,361,Stonehill,0,0,0,0,0,0,0,74,-8.8,0,1.539,1,0.5,0.153,2,14,0.125
2024,232,Oklahoma State,4,0,0,0,0,1,0,93,-9,0,1.481,0.9,0.5,0.289,4,14,0.222
2024,135,New Orleans,7,0,1,0,0,1,0,88,-9.1,0,1.488,1.1,0.6,0.279,4,14,0.222
2024,148,Manhattan,7,0,0,0,0,2,0,84,-9.1,0,1.586,1.2,0.6,0.173,4,16,0.2
2024,137,Incarnate Word,7,0,0,0,0,0,0,83,-9.3,0,1.478,0.7,0.3,0.271,3,15,0.167
2024,162,St. Francis (PA),6,0,0,0,0,0,0,75,-9.3,0,1.504,0.9,0.4,0.196,3,13,0.188
2024,306,North Carolina A&T,2,0,0,0,0,0,0,81,-9.5,0,1.417,1.2,0.7,0.235,5,13,0.278
2024,324,Evansville,2,0,0,0,0,0,0,91,-9.5,0,1.482,1,0.5,0.208,6,14,0.3
2024,200,San Diego,5,0,0,0,0,0,0,89,-9.6,0,1.521,1.1,0.6,0.235,7,9,0.438
2024,238,N.J.I.T.,4,0,0,0,0,2,0,82,-9.7,0,1.398,0.9,0.8,0.197,3,13,0.188
2024,71,Hampton,10,0,0,0,0,1,3,86,-10.3,0,1.484,1.1,0.4,0.196,3,15,0.167
2024,195,Fresno State,5,1,0,0,0,0,1,85,-10.4,0,1.513,1.2,0.6,0.187,4,14,0.222
2024,341,Coppin State,1,0,0,0,0,0,0,86,-10.4,0,1.432,0.6,0.5,0.246,1,13,0.071
2024,256,Valparaiso,4,0,0,0,0,0,0,84,-10.5,0,1.467,1.1,0.5,0.152,3,17,0.15
2024,67,Louisville,10,0,0,0,0,0,0,101,-10.7,0,1.459,0.9,0.4,0.277,3,17,0.15
2024,342,Missouri,1,0,0,0,0,1,0,84,-10.7,0,1.459,1,0.6,0.293,0,18,0
2024,100,Houston Christian,8,0,0,0,0,0,0,94,-10.9,0,1.42,0.8,0.4,0.269,4,14,0.222
2024,229,Lindenwood,5,0,1,0,0,1,0,82,-10.9,0,1.367,0.7,0.6,0.275,3,15,0.167
2024,273,West Virginia,3,0,0,0,0,0,0,91,-11.3,0,1.542,1,0.3,0.269,4,14,0.222
2024,215,Michigan,5,2,0,0,0,0,3,90,-11.6,0,1.478,0.9,0.3,0.232,3,17,0.15
2024,96,Buffalo,8,0,0,0,0,0,0,79,-11.7,0,1.569,1.1,0.4,0.18,2,16,0.111
2024,183,Texas-RGV,6,0,1,0,0,0,0,89,-11.7,0,1.519,0.9,0.5,0.278,2,18,0.1
2024,123,Mississippi Valley State,7,0,0,0,0,3,0,77,-11.9,0,1.478,0.7,0.5,0.258,1,17,0.056
2024,331,Air Force,2,2,0,0,0,1,0,90,-12,0,1.6,1.3,0.5,0.179,2,16,0.111
2024,110,Portland,8,0,0,0,0,0,0,93,-12.1,0,1.523,1.3,0.3,0.203,5,11,0.313
2024,278,Vanderbilt,3,0,0,0,0,0,0,85,-12.1,0,1.37,0.9,0.7,0.247,4,14,0.222
2024,218,Siena,5,0,0,0,0,0,0,93,-12.4,0,1.48,0.7,0.4,0.226,3,17,0.15
2024,332,San Jose State,2,0,0,0,0,0,0,82,-12.5,0,1.52,1.3,0.4,0.143,2,16,0.111
2024,303,Cal Poly,3,0,0,0,0,0,1,87,-12.6,0,1.475,0.9,0.4,0.226,0,20,0
2024,115,Georgetown,8,0,0,0,0,1,0,93,-13.3,0,1.463,1,0.5,0.223,2,18,0.1
2024,271,Detroit-Mercy,3,0,0,0,0,0,0,99,-13.3,0,1.462,0.9,0.6,0.231,1,19,0.05
2024,274,Dartmouth,3,0,0,0,0,0,0,80,-13.4,0,1.619,1.1,0.3,0.193,2,12,0.143
2024,350,IUPUI,1,0,0,0,0,1,0,85,-16.9,0,1.451,0.8,0.5,0.253,2,18,0.1
2024,298,Pacific,3,0,0,0,0,0,0,88,-18.1,0,1.543,1.3,0.5,0.267,0,16,0
2024,112,Virginia Military,8,0,0,0,0,2,0,96,-20.9,0,1.39,0.7,0.4,0.214,1,17,0.056
2024,356,DePaul,0,0,0,0,0,1,0,77,-23.9,0,1.488,0.9,0.4,0.238,0,20,0
2023,359,Chicago State,1,0,0,0,0,0,0,75,17.5,0,1.52,1,0.6,0.234,2,0,1
2023,177,Oral Roberts,6,1,0,0,0,0,5,103,16.9,0,1.481,1.7,0.8,0.2,18,0,1
2023,272,Charleston,3,0,0,0,0,0,0,99,16.9,0,1.535,1.3,0.6,0.232,16,2,0.889
2023,77,Alabama,9,0,1,0,0,1,0,108,16.5,0,1.537,1.2,0.5,0.273,16,2,0.889
2023,171,Houston,6,0,0,0,0,1,0,89,16,0,1.541,1.7,0.9,0.22,17,1,0.944
2023,252,Liberty,4,0,1,0,0,1,0,85,14.9,0,1.556,1.7,0.7,0.196,15,3,0.833
2023,270,Hofstra,3,0,1,0,0,1,1,87,14.5,0,1.514,1.6,0.7,0.135,16,2,0.889
2023,179,Gonzaga,6,0,1,0,0,0,0,115,13.4,0,1.481,1.8,0.8,0.229,14,2,0.875
2023,162,Saint Mary's,6,0,0,0,0,0,0,85,13.3,0,1.478,1.5,0.7,0.222,14,2,0.875
2023,326,Toledo,2,0,0,0,0,0,0,102,12.7,0,1.511,1.8,0.8,0.295,16,2,0.889
2023,1,Iona,22,0,0,0,0,3,0,93,12.4,0,1.543,1.6,0.8,0.227,17,3,0.85
2023,147,Furman,6,0,0,0,0,0,0,97,12.1,0,1.587,1.7,0.6,0.272,15,3,0.833
2023,245,Colgate,4,0,0,0,0,2,0,101,11.6,0,1.62,2,0.8,0.174,17,1,0.944
2023,282,Florida Atlantic,3,0,0,0,0,1,0,106,11.3,0,1.515,1.3,0.6,0.238,18,2,0.9
2023,74,Bradley,9,0,0,0,0,0,0,91,11.1,0,1.508,1.3,0.6,0.165,16,4,0.8
2023,340,Vermont,2,0,0,0,0,0,0,93,10.8,0,1.538,2,0.9,0.226,14,2,0.875
2023,82,UCLA,9,1,0,0,0,0,2,82,10.7,0,1.507,1.3,0.8,0.208,18,2,0.9
2023,60,Drake,10,0,0,0,0,0,0,97,10.4,0,1.497,1.4,0.6,0.211,15,5,0.75
2023,176,UNC Greensboro,6,0,0,0,0,1,0,97,10.3,0,1.545,1.4,0.8,0.242,14,4,0.778
2023,115,VCU,7,1,0,0,0,1,0,89,9.8,0,1.507,1.1,0.8,0.252,15,3,0.833
2023,68,Tennessee,9,0,0,0,0,1,0,87,9.6,0,1.649,1.7,0.7,0.181,11,7,0.611
2023,37,Youngstown State,11,1,1,0,0,1,0,105,9.4,0,1.529,1.6,0.7,0.235,15,5,0.75
2023,193,Indiana State,5,0,0,0,0,1,0,99,9.4,0,1.578,1.4,0.6,0.271,13,7,0.65
2023,12,Creighton,15,0,0,0,0,0,2,104,9.1,0,1.571,1.3,0.4,0.22,14,6,0.7
2023,89,Texas A&M-CC,9,0,0,0,0,1,0,97,9.1,0,1.568,1.2,0.6,0.328,14,4,0.778
2023,11,Utah Valley,15,3,0,0,0,0,3,113,8.9,0,1.585,1.1,0.4,0.261,15,3,0.833
2023,153,Marshall,6,3,0,0,0,2,2,103,8.6,0,1.569,1.5,0.8,0.227,13,5,0.722
2023,41,Dayton,11,0,0,0,0,0,0,86,8.4,0,1.614,1.5,0.5,0.229,12,6,0.667
2023,133,Kent State,7,0,0,0,0,2,1,89,8.3,0,1.452,1.1,0.7,0.246,15,3,0.833
2023,31,Akron,12,0,0,0,0,0,0,104,8.2,0,1.514,1.3,0.6,0.271,13,5,0.722
2023,140,Texas A&M,7,0,0,0,0,0,0,94,8.2,0,1.516,1.1,0.5,0.353,15,3,0.833
2023,202,Norfolk State,5,0,0,0,0,1,2,97,8.2,0,1.427,0.8,0.5,0.34,9,5,0.643
2023,332,Yale,2,0,0,0,0,0,0,99,8.1,0,1.487,1.3,0.6,0.256,10,4,0.714
2023,136,Howard,7,0,0,0,0,1,0,100,8,0,1.586,1,0.5,0.261,11,3,0.786
2023,261,North Texas,4,0,0,0,0,1,1,82,8,0,1.502,1,0.6,0.235,16,4,0.8
2023,126,Grambling State,7,1,0,0,0,3,1,85,7.8,0,1.484,0.8,0.5,0.308,15,3,0.833
2023,302,Eastern Washington,3,0,0,0,0,0,0,98,7.8,0,1.561,1.2,0.3,0.286,16,2,0.889
2023,26,UNC Asheville,13,3,1,0,0,1,3,89,7.7,0,1.535,1,0.5,0.308,16,2,0.889
2023,141,Marquette,7,0,0,0,0,4,0,98,7.5,0,1.578,1.7,1,0.188,17,3,0.85
2023,205,San Diego State,5,0,0,0,0,0,0,85,7.5,0,1.528,1.3,0.6,0.236,15,3,0.833
2023,101,Kennesaw State,8,0,0,0,0,2,0,90,7.4,0,1.539,1.3,0.7,0.252,15,3,0.833
2023,66,Connecticut,9,2,0,0,0,0,2,95,7.3,0,1.618,1.3,0.5,0.228,13,7,0.65
2023,55,Miami (FL),10,0,0,0,0,2,0,96,7.2,0,1.521,1.3,0.6,0.253,15,5,0.75
2023,8,Clemson,16,0,0,0,0,0,0,96,7.1,0,1.511,1.2,0.4,0.255,14,6,0.7
2023,14,UAB,14,0,1,0,0,1,1,93,7.1,0,1.482,1.1,0.7,0.256,14,6,0.7
2023,105,Montana State,8,0,0,0,0,0,0,91,7,0,1.465,1.1,0.7,0.366,15,3,0.833
2023,181,Samford,6,0,0,0,0,2,0,96,7,0,1.443,1,0.7,0.304,15,3,0.833
2023,232,UMass Lowell,4,0,0,0,0,0,1,98,7,0,1.473,1.1,0.5,0.261,11,5,0.688
2023,25,Merrimack College,13,0,0,1,0,3,0,80,6.9,0,1.632,1.1,0.9,0.257,12,4,0.75
2023,9,Purdue,16,2,0,1,0,0,2,89,6.8,0,1.606,1.3,0.4,0.248,15,5,0.75
2023,32,Towson,12,2,0,0,0,1,1,95,6.7,0,1.525,1.3,0.6,0.195,12,6,0.667
2023,138,North Carolina Central,7,0,0,0,0,2,3,85,6.7,0,1.503,0.8,0.4,0.292,10,4,0.714
2023,6,Arizona,17,0,1,0,0,0,0,95,6.6,0,1.663,1.5,0.5,0.231,14,6,0.7
2023,85,Northwestern State,9,0,1,0,0,1,0,94,6.6,0,1.493,1.2,0.7,0.21,13,5,0.722
2023,160,Northern Kentucky,6,0,0,0,0,3,0,86,6.5,0,1.569,1.4,0.9,0.17,14,6,0.7
2023,251,Cal State Fullerton,4,0,0,0,0,2,0,83,6.4,0,1.427,0.8,0.5,0.298,12,6,0.667
2023,363,Sam Houston State,0,0,0,0,0,0,0,83,6.3,0,1.521,0.9,0.6,0.246,14,4,0.778
2023,228,UC Irvine,4,0,0,0,0,0,0,91,6.1,0,1.53,1.2,0.6,0.23,15,5,0.75
2023,23,Xavier,13,0,0,0,0,0,0,102,6,0,1.641,1.7,0.5,0.205,15,5,0.75
2023,35,Louisiana,11,0,0,1,0,0,0,94,6,0,1.521,1.3,0.7,0.27,13,5,0.722
2023,233,Navy,4,0,0,0,0,0,0,86,6,0,1.552,1.4,0.7,0.2,11,7,0.611
2023,143,Utah State,6,0,0,0,0,0,0,91,5.8,0,1.6,1.3,0.4,0.277,13,5,0.722
2023,184,Alcorn State,6,0,0,0,0,1,0,92,5.8,0,1.425,0.9,0.7,0.287,15,3,0.833
2023,84,UC Santa Barbara,9,0,0,0,0,1,0,89,5.7,0,1.53,1.4,0.6,0.236,15,5,0.75
2023,201,USC,5,0,0,0,0,2,2,97,5.7,0,1.487,1.2,0.6,0.248,14,6,0.7
2023,40,Cincinnati,11,0,0,0,0,1,1,97,5.6,0,1.583,1.5,0.5,0.176,11,7,0.611
2023,112,South Alabama,7,1,0,0,0,2,2,85,5.6,0,1.423,1.1,0.6,0.148,9,9,0.5
2023,267,Boise State,4,0,0,0,0,0,1,85,5.6,0,1.414,1,0.4,0.209,13,5,0.722
2023,274,Longwood,3,0,0,0,0,0,0,87,5.6,0,1.47,1,0.6,0.239,12,6,0.667
2023,90,Memphis,9,0,1,0,0,3,1,104,5.4,0,1.537,1.1,0.6,0.29,13,5,0.722
2023,131,Pittsburgh,7,0,0,0,0,0,1,99,5.4,0,1.536,1.4,0.5,0.237,14,6,0.7
2023,134,Virginia,7,0,0,0,0,2,0,78,5.1,0,1.669,2,0.9,0.2,15,5,0.75
2023,218,South Dakota State,5,0,1,0,0,1,0,96,5.1,0,1.392,1.2,0.5,0.178,13,5,0.722
2023,189,Belmont,5,0,0,0,0,0,1,98,5,0,1.539,1.4,0.6,0.17,14,6,0.7
2023,155,Brigham Young,6,0,0,0,0,1,0,91,4.9,0,1.509,1.1,0.6,0.223,7,9,0.438
2023,185,Morehead State,5,2,0,0,0,1,2,86,4.9,0,1.57,1.3,0.5,0.25,14,4,0.778
2023,57,Cleveland State,10,0,0,0,0,0,0,92,4.8,0,1.483,1.3,0.7,0.206,14,6,0.7
2023,13,Duke,14,0,0,0,0,0,3,86,4.5,0,1.577,1.2,0.4,0.228,14,6,0.7
2023,16,Michigan,13,1,0,0,0,1,1,93,4.5,0,1.445,1.2,0.5,0.209,11,9,0.55
2023,132,Ohio,7,0,0,0,0,1,0,96,4.5,0,1.406,1.1,0.6,0.226,10,8,0.556
2023,316,Southern Illinois,2,0,0,0,0,1,0,86,4.3,0,1.6,1.3,0.6,0.197,14,6,0.7
2023,139,Maryland-Eastern Shore,7,0,0,0,0,3,0,94,4.2,0,1.586,0.9,0.7,0.253,9,5,0.643
2023,204,Stetson,5,0,0,0,0,0,0,99,4.2,0,1.49,1.4,0.5,0.211,12,6,0.667
2023,10,Providence,15,0,0,1,0,1,0,103,4.1,0,1.532,1.3,0.6,0.279,13,7,0.65
2023,95,UCF,8,0,0,0,0,5,0,107,4.1,0,1.588,1.2,0.6,0.257,8,10,0.444
2023,244,Pennsylvania,4,0,0,0,0,1,0,92,4.1,0,1.485,1,0.4,0.26,9,5,0.643
2023,281,Nevada,3,0,0,0,0,3,0,97,4.1,0,1.571,1.4,0.6,0.29,12,6,0.667
2023,307,James Madison,3,0,0,0,0,0,0,90,4.1,0,1.505,1,0.6,0.294,12,6,0.667
2023,2,North Carolina,21,0,0,0,0,1,0,91,3.9,0,1.442,1.1,0.5,0.262,11,9,0.55
2023,39,Santa Clara,11,1,0,0,0,3,0,103,3.9,0,1.458,1.2,0.5,0.212,11,5,0.688
2023,70,Wright State,9,0,1,0,0,1,0,103,3.9,0,1.461,1.1,0.4,0.2,10,10,0.5
2023,71,Southern Utah,9,0,0,0,0,0,1,111,3.9,0,1.445,0.9,0.4,0.288,12,6,0.667
2023,46,North Dakota State,10,1,0,0,0,0,1,91,3.8,0,1.399,1,0.4,0.211,11,7,0.611
2023,64,Drexel,9,0,0,0,0,0,2,79,3.8,0,1.487,1.1,0.5,0.23,10,8,0.556
2023,98,Oregon,8,1,0,0,0,0,1,87,3.8,0,1.505,1.2,0.5,0.208,12,8,0.6
2023,111,Princeton,7,0,0,0,0,0,0,93,3.8,0,1.474,1,0.4,0.251,10,4,0.714
2023,271,Fairleigh Dickinson,3,0,0,0,0,2,0,101,3.7,0,1.537,1.4,0.7,0.226,10,6,0.625
2023,353,Texas,1,0,0,0,0,0,1,103,3.7,0,1.559,1.3,0.7,0.273,12,6,0.667
2023,322,Southern,2,0,0,0,0,1,0,102,3.6,0,1.553,1,0.6,0.279,11,7,0.611
2023,195,Duquesne,5,0,0,0,0,3,0,93,3.5,0,1.584,1.3,0.8,0.186,10,8,0.556
2023,79,Hawaii,9,1,0,0,0,0,1,81,3.4,0,1.457,0.9,0.4,0.275,13,7,0.65
2023,303,Lipscomb,3,0,0,0,0,1,0,111,3.4,0,1.501,1.2,0.4,0.195,11,7,0.611
2023,4,Kentucky,19,0,0,2,0,0,0,88,3.3,0,1.519,1.3,0.5,0.249,12,6,0.667
2023,58,Saint Louis,10,0,0,1,0,0,0,90,3.3,0,1.585,1.4,0.4,0.205,12,6,0.667
2023,118,Southern Mississippi,7,0,0,0,0,2,0,83,3.3,0,1.557,1.2,0.7,0.256,14,4,0.778
2023,151,Rider,6,0,0,0,0,0,0,88,3.3,0,1.394,1,0.5,0.221,13,7,0.65
2023,154,Detroit-Mercy,6,0,4,0,0,2,0,96,3.3,0,1.475,1.2,0.6,0.212,9,11,0.45
2023,203,UC Davis,5,0,0,0,0,0,1,93,3.3,0,1.469,0.9,0.6,0.327,11,8,0.579
2023,325,Army West Point,2,0,0,0,0,1,0,86,3.3,0,1.467,1,0.5,0.199,10,8,0.556
2023,88,Maryland,9,0,0,0,0,1,0,88,3.2,0,1.465,1.2,0.5,0.231,11,9,0.55
2023,257,Radford,4,0,0,0,0,0,0,95,3.2,0,1.44,0.9,0.6,0.204,12,6,0.667
2023,313,NC State,3,1,0,0,0,1,1,94,3.2,0,1.417,1.5,0.9,0.174,12,8,0.6
2023,75,Eastern Kentucky,9,1,0,0,0,0,3,97,3,0,1.512,1.3,0.6,0.17,12,6,0.667
2023,80,Nicholls State,9,0,0,0,0,3,0,92,2.9,0,1.474,1.1,0.7,0.183,11,7,0.611
2023,356,Iowa State,1,0,0,0,0,0,0,84,2.9,0,1.523,1.1,0.6,0.209,9,9,0.5
2023,48,Southeastern Louisiana,10,0,0,0,0,2,0,92,2.8,0,1.531,1.3,0.6,0.256,12,6,0.667
2023,330,Grand Canyon,2,0,0,0,0,0,1,94,2.8,0,1.421,0.8,0.4,0.286,10,7,0.588
2023,337,UNC Wilmington,2,0,0,0,0,0,0,87,2.8,0,1.455,0.9,0.6,0.289,12,6,0.667
2023,36,Auburn,11,1,0,0,0,0,3,94,2.7,0,1.558,1.3,0.7,0.239,10,8,0.556
2023,210,Gardner-Webb,5,0,0,0,0,0,1,86,2.6,0,1.488,1.1,0.6,0.214,10,8,0.556
2023,65,UC Riverside,9,0,0,0,0,0,0,96,2.5,0,1.513,1.1,0.4,0.188,14,6,0.7
2023,100,Kansas,8,0,0,0,0,2,0,90,2.5,0,1.613,1.4,0.7,0.249,13,5,0.722
